"","aged","bwtr14"
"19266",237,4
"19267",0,4
"19268",0,1
"19269",0,2
"19270",17,7
"19271",205,9
"19272",59,8
"19273",297,8
"19274",0,5
"19275",7,7
"19276",0,1
"19277",4,5
"19278",153,8
"19279",337,8
"19280",71,7
"19281",51,2
"19282",0,1
"19283",29,7
"19284",178,9
"19285",9,9
"19286",0,1
"19287",326,9
"19288",12,8
"19289",198,11
"19290",0,7
"19291",26,5
"19292",260,9
"19293",80,9
"19294",349,9
"19295",0,1
"19296",0,1
"19297",57,11
"19298",0,2
"19299",0,1
"19300",58,9
"19301",10,3
"19302",3,2
"19303",8,1
"19304",37,10
"19305",0,5
"19306",5,3
"19307",24,2
"19308",0,1
"19309",0,6
"19310",104,9
"19311",0,1
"19312",15,3
"19313",136,7
"19314",0,1
"19315",0,1
"19316",56,4
"19317",0,6
"19318",0,3
"19319",235,8
"19320",240,8
"19321",332,7
"19322",56,9
"19323",178,3
"19324",0,10
"19325",1,1
"19326",1,1
"19327",0,1
"19328",0,1
"19329",0,5
"19330",0,2
"19331",0,1
"19332",0,1
"19333",32,9
"19334",0,2
"19335",0,1
"19336",0,1
"19337",0,6
"19338",145,10
"19339",18,5
"19340",6,2
"19341",359,8
"19342",41,2
"19343",2,7
"19344",44,6
"19345",16,2
"19346",13,9
"19347",1,9
"19348",27,2
"19349",2,8
"19350",0,1
"19351",0,1
"19352",72,1
"19353",85,9
"19354",28,10
"19355",2,2
"19356",13,5
"19357",7,2
"19358",0,1
"19359",20,7
"19360",75,8
"19361",0,1
"19362",76,8
"19363",0,4
"19364",5,2
"19365",163,9
"19366",159,1
"19367",107,9
"19368",0,6
"19369",2,8
"19370",5,3
"19371",62,10
"19372",50,7
"19373",11,7
"19374",5,9
"19375",42,9
"19376",0,1
"19377",40,9
"19378",7,3
"19379",2,3
"19380",62,9
"19381",0,6
"19382",0,2
"19383",108,7
"19384",12,8
"19385",0,2
"19386",128,9
"19387",2,2
"19388",1,5
"19389",192,10
"19390",4,7
"19391",2,5
"19392",259,10
"19393",0,1
"19394",336,8
"19395",0,2
"19396",39,6
"19397",20,2
"19398",0,1
"19399",290,8
"19400",321,10
"19401",0,9
"19402",0,1
"19403",0,1
"19404",0,1
"19405",1,6
"19406",0,1
"19407",28,3
"19408",0,7
"19409",168,2
"19410",0,1
"19411",194,7
"19412",1,2
"19413",144,7
"19414",0,1
"19415",121,8
"19416",215,9
"19417",1,4
"19418",0,4
"19419",15,3
"19420",0,9
"19421",0,8
"19422",201,3
"19423",2,2
"19424",110,9
"19425",0,1
"19426",0,7
"19427",3,8
"19428",0,7
"19429",0,1
"19430",43,9
"19431",0,6
"19432",0,1
"19433",5,9
"19434",5,7
"19435",39,2
"19436",196,10
"19437",96,8
"19438",4,7
"19439",18,2
"19440",70,8
"19441",0,2
"19442",207,9
"19443",55,9
"19444",87,11
"19445",0,1
"19446",0,1
"19447",0,1
"19448",8,2
"19449",281,11
"19450",110,7
"19451",215,7
"19452",78,7
"19453",133,1
"19454",71,9
"19455",32,8
"19456",39,10
"19457",61,10
"19458",0,1
"19459",8,2
"19460",0,5
"19461",35,9
"19462",0,1
"19463",0,5
"19464",0,3
"19465",0,2
"19466",172,9
"19467",89,9
"19468",2,5
"19469",5,2
"19470",2,2
"19471",225,9
"19472",81,10
"19473",0,1
"19474",90,8
"19475",17,7
"19476",0,5
"19477",28,9
"19478",12,9
"19479",292,9
"19480",35,9
"19481",0,1
"19482",0,2
"19483",41,8
"19484",0,2
"19485",26,8
"19486",68,9
"19487",0,4
"19488",68,7
"19489",43,2
"19490",0,2
"19491",0,1
"19492",2,8
"19493",3,2
"19494",14,3
"19495",84,11
"19496",0,8
"19497",0,2
"19498",4,10
"19499",142,7
"19500",72,2
"19501",0,1
"19502",22,8
"19503",0,1
"19504",0,5
"19505",30,5
"19506",0,1
"19507",0,2
"19508",0,1
"19509",71,2
"19510",5,2
"19511",127,4
"19512",0,1
"19513",1,2
"19514",0,2
"19515",2,3
"19516",82,6
"19517",0,3
"19518",156,8
"19519",0,1
"19520",214,11
"19521",8,6
"19522",183,7
"19523",16,2
"19524",19,9
"19525",20,3
"19526",1,4
"19527",53,11
"19528",0,6
"19529",346,8
"19530",100,3
"19531",322,8
"19532",106,2
"19533",115,6
"19534",182,11
"19535",129,7
"19536",36,8
"19537",2,9
"19538",3,2
"19539",0,3
"19540",65,8
"19541",61,6
"19542",33,3
"19543",0,1
"19544",92,8
"19545",0,1
"19546",37,6
"19547",110,9
"19548",67,6
"19549",40,13
"19550",84,9
"19551",42,9
"19552",51,8
"19553",31,8
"19554",0,1
"19555",138,8
"19556",1,6
"19557",7,7
"19558",1,7
"19559",85,10
"19560",0,2
"19561",65,10
"19562",5,9
"19563",112,9
"19564",107,9
"19565",12,7
"19566",26,8
"19567",6,10
"19568",2,4
"19569",42,2
"19570",7,7
"19571",42,9
"19572",100,7
"19573",0,6
"19574",322,3
"19575",21,9
"19576",31,8
"19577",0,2
"19578",200,10
"19579",25,6
"19580",2,10
"19581",104,10
"19582",0,9
"19583",7,2
"19584",38,11
"19585",0,4
"19586",0,1
"19587",1,8
"19588",16,8
"19589",162,8
"19590",117,9
"19591",177,7
"19592",0,1
"19593",51,8
"19594",112,8
"19595",49,11
"19596",0,2
"19597",2,3
"19598",0,1
"19599",2,7
"19600",0,6
"19601",137,2
"19602",212,9
"19603",3,3
"19604",27,4
"19605",0,1
"19606",0,10
"19607",2,8
"19608",0,10
"19609",0,5
"19610",140,2
"19611",4,8
"19612",23,2
"19613",47,8
"19614",295,8
"19615",0,1
"19616",0,1
"19617",3,3
"19618",0,6
"19619",0,4
"19620",51,9
"19621",5,9
"19622",0,1
"19623",104,9
"19624",2,7
"19625",49,7
"19626",0,1
"19627",30,9
"19628",0,2
"19629",2,4
"19630",4,3
"19631",13,3
"19632",39,8
"19633",9,2
"19634",0,1
"19635",1,8
"19636",0,10
"19637",191,10
"19638",83,6
"19639",74,9
"19640",154,9
"19641",118,9
"19642",0,1
"19643",8,1
"19644",4,5
"19645",1,4
"19646",0,1
"19647",0,2
"19648",14,3
"19649",0,2
"19650",44,8
"19651",1,8
"19652",0,2
"19653",178,10
"19654",54,8
"19655",1,3
"19656",11,9
"19657",27,2
"19658",80,6
"19659",0,6
"19660",55,9
"19661",0,1
"19662",0,3
"19663",0,1
"19664",0,2
"19665",238,8
"19666",43,9
"19667",17,3
"19668",1,1
"19669",0,1
"19670",88,9
"19671",3,3
"19672",9,4
"19673",0,2
"19674",0,2
"19675",322,8
"19676",0,8
"19677",201,8
"19678",96,7
"19679",179,10
"19680",1,1
"19681",123,9
"19682",155,9
"19683",272,7
"19684",42,7
"19685",56,4
"19686",133,9
"19687",90,8
"19688",267,8
"19689",0,1
"19690",41,9
"19691",51,2
"19692",97,7
"19693",128,9
"19694",39,8
"19695",0,1
"19696",0,1
"19697",76,10
"19698",19,8
"19699",174,9
"19700",0,1
"19701",0,8
"19702",13,3
"19703",0,3
"19704",1,7
"19705",11,6
"19706",37,9
"19707",57,8
"19708",3,2
"19709",59,10
"19710",0,1
"19711",1,6
"19712",126,8
"19713",22,9
"19714",0,2
"19715",6,9
"19716",93,9
"19717",128,2
"19718",179,9
"19719",359,8
"19720",0,2
"19721",151,8
"19722",33,2
"19723",3,2
"19724",56,9
"19725",74,5
"19726",28,8
"19727",15,9
"19728",106,7
"19729",20,1
"19730",5,2
"19731",55,9
"19732",235,8
"19733",38,9
"19734",0,4
"19735",22,7
"19736",51,7
"19737",165,8
"19738",48,2
"19739",0,6
"19740",0,2
"19741",83,9
"19742",0,6
"19743",8,9
"19744",0,1
"19745",0,1
"19746",10,4
"19747",8,8
"19748",193,6
"19749",0,1
"19750",200,8
"19751",0,1
"19752",17,10
"19753",6,4
"19754",2,3
"19755",0,1
"19756",0,2
"19757",266,12
"19758",0,7
"19759",1,7
"19760",0,2
"19761",0,1
"19762",3,8
"19763",0,6
"19764",5,11
"19765",0,1
"19766",0,1
"19767",2,9
"19768",0,4
"19769",0,1
"19770",1,7
"19771",99,9
"19772",13,6
"19773",42,3
"19774",0,1
"19775",4,1
"19776",215,9
"19777",238,10
"19778",187,9
"19779",32,3
"19780",0,7
"19781",3,2
"19782",83,8
"19783",0,2
"19784",1,8
"19785",105,7
"19786",237,9
"19787",20,8
"19788",263,9
"19789",21,3
"19790",15,12
"19791",0,8
"19792",0,1
"19793",0,2
"19794",0,14
"19795",0,2
"19796",84,9
"19797",338,8
"19798",0,1
"19799",0,1
"19800",27,10
"19801",21,2
"19802",0,1
"19803",141,2
"19804",40,7
"19805",0,7
"19806",4,10
"19807",0,1
"19808",26,8
"19809",17,9
"19810",2,6
"19811",0,5
"19812",135,8
"19813",184,10
"19814",26,1
"19815",326,7
"19816",0,4
"19817",247,9
"19818",33,8
"19819",0,6
"19820",0,1
"19821",24,3
"19822",168,10
"19823",44,2
"19824",1,7
"19825",23,2
"19826",84,9
"19827",0,2
"19828",68,5
"19829",0,1
"19830",0,2
"19831",0,1
"19832",0,1
"19833",6,2
"19834",149,9
"19835",2,1
"19836",51,6
"19837",0,9
"19838",94,5
"19839",2,1
"19840",0,2
"19841",0,7
"19842",61,7
"19843",0,1
"19844",0,1
"19845",0,2
"19846",0,7
"19847",55,8
"19848",15,3
"19849",83,9
"19850",175,9
"19851",0,1
"19852",114,7
"19853",0,1
"19854",5,2
"19855",8,6
"19856",0,1
"19857",0,6
"19858",0,1
"19859",0,1
"19860",0,1
"19861",44,2
"19862",208,8
"19863",63,10
"19864",160,9
"19865",0,1
"19866",86,6
"19867",0,1
"19868",0,5
"19869",0,2
"19870",30,9
"19871",0,1
"19872",0,1
"19873",4,10
"19874",34,9
"19875",1,9
"19876",0,1
"19877",52,9
"19878",107,9
"19879",336,10
"19880",0,1
"19881",7,4
"19882",20,8
"19883",0,3
"19884",68,9
"19885",50,9
"19886",61,1
"19887",69,8
"19888",0,1
"19889",0,7
"19890",0,1
"19891",9,6
"19892",90,9
"19893",96,4
"19894",0,2
"19895",4,9
"19896",0,2
"19897",0,5
"19898",52,8
"19899",197,9
"19900",0,3
"19901",7,1
"19902",13,7
"19903",0,7
"19904",0,2
"19905",0,1
"19906",116,9
"19907",1,2
"19908",0,1
"19909",0,1
"19910",28,8
"19911",40,8
"19912",2,6
"19913",31,7
"19914",0,1
"19915",43,8
"19916",0,9
"19917",19,7
"19918",61,7
"19919",3,9
"19920",4,2
"19921",5,3
"19922",0,2
"19923",14,2
"19924",0,1
"19925",130,8
"19926",116,10
"19927",4,2
"19928",1,2
"19929",35,2
"19930",0,1
"19931",0,9
"19932",0,1
"19933",63,3
"19934",115,2
"19935",6,3
"19936",50,11
"19937",0,1
"19938",69,8
"19939",0,6
"19940",13,2
"19941",0,7
"19942",0,4
"19943",0,2
"19944",0,7
"19945",8,2
"19946",8,2
"19947",1,4
"19948",29,2
"19949",0,1
"19950",0,1
"19951",105,9
"19952",0,1
"19953",50,10
"19954",2,7
"19955",17,8
"19956",0,2
"19957",12,4
"19958",0,1
"19959",0,3
"19960",0,1
"19961",0,2
"19962",8,5
"19963",71,2
"19964",0,1
"19965",0,4
"19966",6,9
"19967",8,2
"19968",244,2
"19969",0,2
"19970",44,10
"19971",0,1
"19972",0,2
"19973",0,1
"19974",38,3
"19975",34,9
"19976",0,6
"19977",340,9
"19978",2,2
"19979",0,1
"19980",17,9
"19981",203,10
"19982",0,1
"19983",16,10
"19984",139,7
"19985",318,9
"19986",0,9
"19987",67,7
"19988",0,2
"19989",32,10
"19990",217,9
"19991",0,2
"19992",0,1
"19993",7,3
"19994",0,1
"19995",68,10
"19996",0,1
"19997",44,9
"19998",3,7
"19999",0,8
"20000",0,2
"20001",41,8
"20002",8,1
"20003",1,2
"20004",74,9
"20005",0,1
"20006",247,11
"20007",0,2
"20008",13,2
"20009",62,8
"20010",240,3
"20011",73,9
"20012",0,7
"20013",0,4
"20014",0,9
"20015",2,5
"20016",3,10
"20017",0,1
"20018",85,1
"20019",0,1
"20020",12,2
"20021",52,6
"20022",0,1
"20023",0,1
"20024",38,9
"20025",0,1
"20026",0,7
"20027",0,10
"20028",184,9
"20029",0,5
"20030",0,2
"20031",14,2
"20032",0,2
"20033",122,2
"20034",70,8
"20035",321,10
"20036",0,8
"20037",3,3
"20038",0,1
"20039",139,2
"20040",85,9
"20041",95,9
"20042",0,6
"20043",30,2
"20044",0,2
"20045",0,1
"20046",29,3
"20047",0,1
"20048",167,7
"20049",18,9
"20050",231,8
"20051",99,8
"20052",0,7
"20053",7,10
"20054",301,10
"20055",56,8
"20056",0,1
"20057",171,8
"20058",0,2
"20059",8,2
"20060",0,10
"20061",0,1
"20062",0,8
"20063",0,3
"20064",55,8
"20065",180,7
"20066",0,3
"20067",0,1
"20068",0,1
"20069",46,1
"20070",0,2
"20071",5,2
"20072",259,7
"20073",26,8
"20074",44,10
"20075",67,7
"20076",4,2
"20077",34,9
"20078",0,1
"20079",0,3
"20080",265,9
"20081",0,1
"20082",38,9
"20083",99,9
"20084",60,9
"20085",49,9
"20086",54,5
"20087",0,12
"20088",86,8
"20089",1,2
"20090",0,1
"20091",57,10
"20092",0,1
"20093",210,8
"20094",90,8
"20095",8,2
"20096",171,8
"20097",196,9
"20098",0,1
"20099",0,6
"20100",147,8
"20101",0,1
"20102",0,10
"20103",1,2
"20104",0,3
"20105",16,2
"20106",6,2
"20107",46,10
"20108",307,7
"20109",126,9
"20110",2,2
"20111",323,8
"20112",300,9
"20113",30,9
"20114",0,1
"20115",0,1
"20116",8,6
"20117",225,9
"20118",0,2
"20119",47,9
"20120",5,6
"20121",16,1
"20122",0,2
"20123",0,9
"20124",0,1
"20125",76,8
"20126",1,2
"20127",22,9
"20128",94,8
"20129",0,1
"20130",333,9
"20131",3,2
"20132",0,9
"20133",52,9
"20134",0,1
"20135",0,7
"20136",0,6
"20137",0,1
"20138",110,9
"20139",11,9
"20140",0,1
"20141",0,1
"20142",11,4
"20143",321,10
"20144",96,7
"20145",64,9
"20146",0,1
"20147",0,1
"20148",201,9
"20149",10,2
"20150",0,9
"20151",0,12
"20152",87,7
"20153",1,2
"20154",27,10
"20155",44,10
"20156",0,9
"20157",0,2
"20158",0,6
"20159",2,1
"20160",4,1
"20161",31,2
"20162",0,1
"20163",15,8
"20164",0,4
"20165",0,1
"20166",232,9
"20167",90,10
"20168",4,3
"20169",0,4
"20170",82,5
"20171",2,9
"20172",0,1
"20173",174,3
"20174",56,8
"20175",5,9
"20176",127,11
"20177",1,6
"20178",100,2
"20179",84,8
"20180",339,9
"20181",101,6
"20182",6,10
"20183",1,6
"20184",248,8
"20185",1,4
"20186",1,8
"20187",0,14
"20188",0,1
"20189",0,14
"20190",7,8
"20191",2,5
"20192",7,5
"20193",68,8
"20194",0,1
"20195",0,1
"20196",131,10
"20197",0,2
"20198",12,2
"20199",264,9
"20200",0,2
"20201",58,7
"20202",0,7
"20203",90,8
"20204",1,2
"20205",150,8
"20206",27,1
"20207",9,2
"20208",0,1
"20209",0,8
"20210",53,8
"20211",0,5
"20212",83,7
"20213",0,2
"20214",0,2
"20215",30,9
"20216",124,8
"20217",7,9
"20218",0,1
"20219",0,8
"20220",12,8
"20221",0,7
"20222",0,8
"20223",24,2
"20224",1,2
"20225",0,6
"20226",0,7
"20227",0,1
"20228",0,7
"20229",48,2
"20230",100,9
"20231",0,3
"20232",114,7
"20233",0,1
"20234",0,1
"20235",0,3
"20236",6,5
"20237",42,2
"20238",39,9
"20239",5,6
"20240",0,1
"20241",51,7
"20242",0,1
"20243",35,7
"20244",36,8
"20245",0,1
"20246",0,1
"20247",0,9
"20248",3,9
"20249",13,2
"20250",0,6
"20251",158,5
"20252",0,1
"20253",0,10
"20254",0,1
"20255",3,13
"20256",165,7
"20257",168,8
"20258",3,7
"20259",0,1
"20260",12,6
"20261",0,5
"20262",0,1
"20263",72,8
"20264",265,8
"20265",0,1
"20266",47,6
"20267",0,10
"20268",1,1
"20269",0,2
"20270",149,9
"20271",15,2
"20272",0,1
"20273",80,8
"20274",0,1
"20275",10,5
"20276",16,10
"20277",200,6
"20278",0,1
"20279",0,7
"20280",0,1
"20281",0,10
"20282",6,2
"20283",5,2
"20284",0,1
"20285",0,1
"20286",1,6
"20287",139,9
"20288",0,2
"20289",251,9
"20290",67,8
"20291",0,1
"20292",36,9
"20293",53,10
"20294",20,2
"20295",116,9
"20296",0,1
"20297",0,1
"20298",7,1
"20299",2,7
"20300",7,3
"20301",0,1
"20302",171,7
"20303",20,6
"20304",0,2
"20305",0,7
"20306",0,2
"20307",0,2
"20308",161,8
"20309",0,7
"20310",239,5
"20311",0,1
"20312",1,2
"20313",147,9
"20314",0,3
"20315",17,8
"20316",4,11
"20317",35,2
"20318",5,9
"20319",92,10
"20320",1,2
"20321",129,6
"20322",49,9
"20323",1,1
"20324",107,11
"20325",0,1
"20326",0,6
"20327",166,9
"20328",126,8
"20329",150,9
"20330",118,9
"20331",66,9
"20332",317,9
"20333",172,10
"20334",0,6
"20335",1,2
"20336",0,1
"20337",2,2
"20338",148,9
"20339",10,5
"20340",0,1
"20341",0,1
"20342",0,2
"20343",41,2
"20344",0,1
"20345",0,1
"20346",0,1
"20347",6,6
"20348",0,1
"20349",79,8
"20350",144,8
"20351",94,6
"20352",27,1
"20353",2,1
"20354",51,8
"20355",166,12
"20356",84,9
"20357",22,2
"20358",0,1
"20359",1,4
"20360",5,2
"20361",0,1
"20362",84,8
"20363",0,1
"20364",0,1
"20365",0,1
"20366",37,1
"20367",0,1
"20368",67,10
"20369",0,1
"20370",138,7
"20371",0,6
"20372",0,1
"20373",152,9
"20374",291,9
"20375",105,9
"20376",1,10
"20377",55,7
"20378",11,5
"20379",42,10
"20380",0,5
"20381",0,1
"20382",2,8
"20383",0,2
"20384",36,6
"20385",0,1
"20386",22,8
"20387",0,1
"20388",0,1
"20389",12,6
"20390",48,10
"20391",190,9
"20392",0,8
"20393",90,7
"20394",42,9
"20395",0,3
"20396",73,8
"20397",4,7
"20398",30,7
"20399",22,2
"20400",71,2
"20401",13,2
"20402",0,3
"20403",34,8
"20404",0,1
"20405",0,5
"20406",120,9
"20407",0,2
"20408",0,2
"20409",38,8
"20410",0,1
"20411",1,3
"20412",0,1
"20413",67,2
"20414",0,1
"20415",4,7
"20416",16,1
"20417",0,1
"20418",0,2
"20419",3,8
"20420",0,1
"20421",0,2
"20422",32,1
"20423",88,9
"20424",0,8
"20425",79,8
"20426",151,10
"20427",63,7
"20428",154,2
"20429",0,1
"20430",0,1
"20431",3,7
"20432",0,1
"20433",1,8
"20434",0,1
"20435",177,9
"20436",3,2
"20437",0,1
"20438",188,7
"20439",0,2
"20440",1,7
"20441",68,3
"20442",2,2
"20443",0,5
"20444",0,1
"20445",119,9
"20446",0,2
"20447",17,7
"20448",0,1
"20449",303,7
"20450",2,10
"20451",0,1
"20452",256,2
"20453",302,9
"20454",12,2
"20455",24,10
"20456",0,6
"20457",0,1
"20458",84,10
"20459",121,9
"20460",215,8
"20461",161,7
"20462",156,8
"20463",340,10
"20464",191,12
"20465",0,4
"20466",13,2
"20467",200,9
"20468",0,1
"20469",101,8
"20470",0,2
"20471",0,2
"20472",0,1
"20473",57,6
"20474",3,9
"20475",36,8
"20476",0,2
"20477",1,9
"20478",34,10
"20479",77,2
"20480",0,2
"20481",3,9
"20482",143,7
"20483",36,2
"20484",12,9
"20485",88,9
"20486",83,9
"20487",83,3
"20488",0,1
"20489",192,5
"20490",2,6
"20491",14,4
"20492",0,2
"20493",169,9
"20494",0,7
"20495",23,8
"20496",0,2
"20497",0,1
"20498",0,1
"20499",69,3
"20500",81,8
"20501",23,3
"20502",239,8
"20503",3,8
"20504",15,8
"20505",137,9
"20506",196,2
"20507",2,9
"20508",0,6
"20509",0,6
"20510",4,10
"20511",49,8
"20512",67,7
"20513",158,6
"20514",7,10
"20515",0,4
"20516",125,9
"20517",6,2
"20518",9,9
"20519",0,2
"20520",0,2
"20521",8,6
"20522",0,1
"20523",3,2
"20524",161,9
"20525",34,7
"20526",59,8
"20527",46,8
"20528",42,2
"20529",89,6
"20530",3,1
"20531",121,8
"20532",107,8
"20533",177,8
"20534",109,6
"20535",2,8
"20536",154,9
"20537",6,10
"20538",0,1
"20539",30,7
"20540",15,2
"20541",3,1
"20542",3,5
"20543",0,1
"20544",102,2
"20545",45,8
"20546",154,8
"20547",0,1
"20548",4,9
"20549",23,2
"20550",2,2
"20551",0,1
"20552",0,4
"20553",23,6
"20554",2,1
"20555",16,9
"20556",71,7
"20557",0,2
"20558",8,3
"20559",238,11
"20560",15,6
"20561",137,8
"20562",13,2
"20563",0,1
"20564",91,2
"20565",75,8
"20566",167,11
"20567",0,1
"20568",5,4
"20569",149,2
"20570",89,8
"20571",336,9
"20572",269,6
"20573",101,2
"20574",327,10
"20575",8,8
"20576",28,7
"20577",0,1
"20578",63,2
"20579",20,3
"20580",40,7
"20581",0,2
"20582",44,10
"20583",20,3
"20584",0,6
"20585",0,6
"20586",5,2
"20587",0,8
"20588",0,9
"20589",0,2
"20590",0,1
"20591",0,1
"20592",7,2
"20593",0,9
"20594",20,4
"20595",21,2
"20596",31,6
"20597",0,1
"20598",18,9
"20599",0,1
"20600",0,1
"20601",14,1
"20602",0,1
"20603",2,1
"20604",0,2
"20605",0,1
"20606",0,6
"20607",0,2
"20608",23,3
"20609",43,8
"20610",0,1
"20611",1,1
"20612",0,1
"20613",0,1
"20614",10,2
"20615",0,2
"20616",0,3
"20617",0,1
"20618",171,5
"20619",253,9
"20620",0,1
"20621",6,8
"20622",0,1
"20623",5,3
"20624",77,8
"20625",0,4
"20626",60,9
"20627",0,4
"20628",0,6
"20629",0,2
"20630",9,6
"20631",0,7
"20632",10,2
"20633",157,6
"20634",0,2
"20635",39,6
"20636",74,8
"20637",1,7
"20638",0,2
"20639",0,1
"20640",28,6
"20641",0,1
"20642",2,7
"20643",23,7
"20644",157,10
"20645",5,8
"20646",0,10
"20647",12,3
"20648",1,8
"20649",70,10
"20650",38,9
"20651",3,4
"20652",4,7
"20653",7,7
"20654",0,2
"20655",0,1
"20656",0,1
"20657",2,10
"20658",154,11
"20659",88,9
"20660",28,9
"20661",62,9
"20662",121,6
"20663",93,8
"20664",84,8
"20665",11,2
"20666",297,6
"20667",0,1
"20668",107,5
"20669",0,9
"20670",36,2
"20671",98,7
"20672",2,9
"20673",0,1
"20674",25,2
"20675",9,9
"20676",11,7
"20677",112,3
"20678",0,1
"20679",67,7
"20680",34,7
"20681",11,9
"20682",0,1
"20683",209,9
"20684",0,1
"20685",0,1
"20686",0,8
"20687",9,3
"20688",0,1
"20689",2,7
"20690",0,2
"20691",2,9
"20692",8,3
"20693",0,1
"20694",3,9
"20695",24,2
"20696",0,1
"20697",15,3
"20698",17,3
"20699",3,9
"20700",268,8
"20701",0,6
"20702",0,2
"20703",0,1
"20704",0,1
"20705",137,9
"20706",234,9
"20707",0,2
"20708",51,2
"20709",84,9
"20710",82,6
"20711",276,10
"20712",201,8
"20713",221,9
"20714",55,7
"20715",50,5
"20716",0,6
"20717",1,2
"20718",0,2
"20719",1,1
"20720",0,7
"20721",6,8
"20722",0,1
"20723",0,1
"20724",0,1
"20725",0,1
"20726",0,1
"20727",0,1
"20728",150,9
"20729",162,2
"20730",16,7
"20731",0,3
"20732",183,10
"20733",33,9
"20734",0,1
"20735",5,2
"20736",15,2
"20737",103,9
"20738",192,3
"20739",152,2
"20740",1,1
"20741",34,3
"20742",42,11
"20743",1,7
"20744",202,10
"20745",0,2
"20746",190,9
"20747",9,2
"20748",64,9
"20749",6,8
"20750",0,5
"20751",0,5
"20752",262,8
"20753",0,4
"20754",0,2
"20755",0,1
"20756",0,1
"20757",51,9
"20758",5,8
"20759",0,2
"20760",0,1
"20761",0,4
"20762",189,10
"20763",8,2
"20764",98,10
"20765",76,9
"20766",225,9
"20767",12,12
"20768",158,2
"20769",0,1
"20770",0,10
"20771",149,9
"20772",3,2
"20773",0,2
"20774",40,2
"20775",31,9
"20776",90,9
"20777",0,8
"20778",108,8
"20779",78,4
"20780",31,9
"20781",28,3
"20782",29,9
"20783",50,9
"20784",0,1
"20785",0,2
"20786",0,2
"20787",0,1
"20788",9,10
"20789",1,2
"20790",0,1
"20791",0,7
"20792",83,8
"20793",1,10
"20794",142,7
"20795",25,2
"20796",0,2
"20797",0,3
"20798",30,10
"20799",2,7
"20800",0,2
"20801",279,8
"20802",0,3
